"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201606099562,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,10000,10000,APARTMENTS,156,APARTMENTS,156,2,,14,14,11,,1,708,23,1489,,WEBSTER,ST,,,DAVID,LEONG,4152213838,"D & S LEONG ASSOCIATES",1721,YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,"FLRS: 3 8 9 11 & 13: EXISTING FIRE SPRINKLER SYSTEM  3RD FLR 201605238154(2 SPKRS) 8TH 201605278612(3 SPKRS) 9TH 201606099516(1 SPKR) 10TH 201605238155(1 SPKR) 11TH 201605167556 & 201605238153(4 SPKRS) 13TH 201605096964(6 SPKRS).",
#201606099563,8,2016/06/09,2016/06/15,ISSUED,9,2016/12/15,11500,11500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2839,18,32,,MESA,AV,,,"W JEFF",MOROSO,4157771121,"MOROSO CONSTRUCTION INC",582,06TH,ST,"SAN FRANCISCO",CA,94103-0000,,,"REPLACE 15 WOOD WINDOWS INKIND IN FRONT",
#201606099565,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/14,13790,13790,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1583,40,638,,41ST,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"Replace with 5 wood w/ aluminum clad windows visible. Existing are aluminum. Ufact<0.32  No size change. 3 double-hung. 2 picture windows.",
#201606099566,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,10000,13720,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6717,14,464,,CHENERY,ST,,,"JIE LIANG",LIN,4158672783,"LT CONSTRUCTION INC",2674,"SAN JOSE",AV,"SAN FRANCISCO",CA,94112-0000,,,"REMODELING BATHROOM IN-KIND. REPLACE SINK F AUCET  TUB TOILET.",
#201606099568,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,10000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2682,19,173,,WARREN,DR,,,MARCUS,NEWBERRY,4159741234,"21ST CENTURY HOME IMPROVT",937,HARRISON,ST,"SAN FRANCISCO",CA,94107,,,"REMODEL BATHROOM IN KIND. NO STRUCTURAL CHANGES.",
#201606099569,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/14,17370,17370,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2780,10,444,,DELLBROOK,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"Replace with 5 windows (all gliders) and 1 door. Existing are aluminum. 4 windows on right side (visible) to be wood with aluminum clad. 1 door and 1 window at rear to be fibrex.",
#201606099570,8,2016/06/09,2016/06/13,ISSUED,9,2017/06/13,30000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,10,2803,027B,665,,ALVARADO,ST,,,STEPHEN,BYRNE,4159338606,"ESSEX GENERAL CONTRACTORS INC",1332,CLEMENT,ST,"SAN FRANCISCO",CA,94118-0000,,,"DEMOLITION OF INTERIOR WALLS  MINOR STRUCTURAL WORK @SECOND FLOOR RE-CONFIGURATION OF WALLS @ SECOND FLOOR (N) APPLIANCES & FIXTURES/KITCHEN & BATH REMODEL.",
#201606099571,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/14,13080,13080,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2408,30,2466,,18TH,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"REPLACE WITH 5 WOOD W/ALUM CALD WINDOWS ALL VISIBLE EXISTING ARE ALUM. NO SIZE CHANGE  (2) DH (2) CS (1) FW",
#201606099572,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,1000,8000,"RETAIL SALES",0,"RETAIL SALES",0,2,,2,2,1,,2,2647,14,4122,,18TH,ST,,,PATRICK,REILLY,4153173731,"TRIM FIT CONSTR. - O'REILLY ENGINEERING",121,SCENIC,CT,"SAN BRUNO",CA,94066-0000,,,"SOFT DEMOLITION OF FINISHES & NON-STRUCTURAL PARTITIONS TO PREPARE SITE FOR PENDING  (AB-017)TENANT IMPROVEMENT WORK  WHICH WILL BE PERFORMED UNDER SEPARATE PERMIT.",
#201606099574,8,2016/06/09,2016/06/10,ISSUED,9,2016/10/10,1,1,"FOOD/BEVERAGE HNDLNG",4,"FOOD/BEVERAGE HNDLNG",4,2,,3,3,3,,4,1441,34,815,,CLEMENT,ST,0,,TONY,CHANG,5108475283,"TONY CHANG",433,LINDA,AV,PIEDMONT,CA,94611-0000,,,"T-24 REPORT & LIGHTING (SWITCH FOR (N) FIXTURES  (N) FIXTURES - MECH. REPORT ONLY. (DEFERRED SUBMITTAL)",
#201606099575,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,6500,6500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,5894,19,104,,MAYNARD,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,REROOFING,
#201606099576,8,2016/06/09,2016/06/09,ISSUED,9,2016/10/09,1000,1000,APARTMENTS,6,APARTMENTS,6,0,,2,2,2,,0,868,28,359,,WALLER,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC-7806",
#201606099576,8,2016/06/09,2016/06/09,ISSUED,9,2016/10/09,1000,1000,APARTMENTS,6,APARTMENTS,6,0,,2,2,2,,0,868,28,363,,WALLER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC-7806",
#201606099577,8,2016/06/09,2016/06/13,ISSUED,9,2016/10/13,3000,3000,APARTMENTS,64,APARTMENTS,64,2,,7,7,7,,4,503,92,2701,,"VAN NESS",AV,702,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"#702  INTERIOR REPAIR - ENLARGE DOOR OPENING BETWEEN LIVING ROOM & KITCHEN  CLOSE OPENING IN WALLS. N/A MAHER ORDINANCE",
#201606099578,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,2,,0,2921,5,145,,VASQUEZ,AV,,,"PATRICK FLANAGAN",,4157515058,"FLANAGAN CONSTRUCTION",765,8TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"inkind dry rot repair of 100 sf on front facade.  NO MORE THAN 50%.  REMOVE STUCCO AND INFECTED WOOD AND REPLACE INK KIND.  MINOR DAMAGE TO FRAMING.",
#201606099579,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2305,27,2278,,45TH,AV,,,,,,,,,,,,,,,"bolt perimiter foundation /mud-sill connection w/5/8"" expansion a.b. @ 4'oc w/7"" min embedment into (e) concrete foundation. Nail 1/2"" ply to inside face of studs w/10 d nails @ 4 "" o.c. @ edges & 10"" o.c. field  all work in compliance CEBC appx Chtr A3/SFBLAB-108",
#201606099582,8,2016/06/09,2016/06/15,ISSUED,9,2016/10/15,2000,5000,"FOOD/BEVERAGE HNDLNG",15,"FOOD/BEVERAGE HNDLNG",15,2,,3,3,3,,2,3635,5,1142,,VALENCIA,ST,,,BARNABUS,CHOI,4086600040,"REHOBOTH CONSTRUCTION GROUP INC",105,SERRA,WY,MILPITAS,CA,95035-0000,,,"INSTALL FIRE HOOD AND  DUCT SYSTEM IN TO A RESTAURANT. REF APP# 201602099132",
#201606099584,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,67,17,841,,CHESTNUT,ST,0,,DEREK,THOMPSON,4156995274,"THOMPSON SUSKIND L P",2034,UNION,ST,"SAN FRANCISCO",CA,94123-0000,,,"PER NOV #201612474 - PER ATTACHED ENGINEER'S LETTER & PHOTOS - REMOVE ADDITOINAL DRYROTTED & COMPROMISED FRAMING NECESSARY TO EXECUTE APPROVED PLANS. NO CHANGES TO APPROVED DESIGN PROPOSED.",
#201606099585,8,2016/06/09,2016/06/09,ISSUED,9,2017/06/14,26777,26777,"2 FAMILY DWELLING",1,"2 FAMILY DWELLING",1,0,,2,2,2,,0,1654,52,778,,12TH,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"REPLACE (12) FIBREX WINDOWS (FACES REAR)  NO SIZE CHANGE  U FACTOR < 0.32",
#201606099588,8,2016/06/09,2016/06/09,ISSUED,9,2017/06/09,37500,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1818,36,1420,,36TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL KITCHEN AND BATHROOM. REPLACE SINK  CABINETS  FLOOR TILES  AND WALL FINISHES WITH 5/8"" TYPE X GYP. BRD.",
#201606099589,8,2016/06/09,2016/06/10,ISSUED,9,2016/12/10,7800,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,4,2202,001Q,2185,,15TH,AV,,,MARK,BARBAGELATA,4158224200,"SEISMIC RETROFITTERS",45,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"STRUCTURAL STRENGTHENING AT GROUND FLOOR/GARAGE AND CRAWL SPACE BOLT (E)FOUND SHEAR (E)WALLS PER CBC CHAPTER A-3  PER PLANS PROVIDED. COMPLY WITH CEBC APPENDIX CHAPTER A3 AB 108 5/8 BOLT WITH EPOXY",
#201606099592,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,5500,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7043,8,193,,"DEL MONTE",ST,,,FRANK,YU,4152187704,"FRANK LOK YU COMPANY",1200,MONTEREY,BL,"SAN FRANCISCO",CA,94127-0000,,,"UPSTAIR- REPLACE BATH TUB  TILE  SINK  TOILET.",
#201606099593,8,2016/06/09,2016/06/10,ISSUED,9,2016/10/10,3000,3000,APARTMENTS,16,APARTMENTS,16,0,,5,5,5,,0,274,11,880,,BUSH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY COMPLAINT# 201602331 owner puts exit signs and emergency lighting; maher n/a",
#201606099594,8,2016/06/09,2016/06/10,ISSUED,9,2016/12/10,7850,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,4,3107,6,130,,NORTHWOOD,DR,,,MARK,BARBAGELATA,4158224200,"SEISMIC RETROFITTERS",45,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"STRUCTURAL STRENGTHENING @GROUND FLOOR/GARAGE AREA  BOLT (E) FOUND.SHEAR (E)WALLS PER CAL BLD CODE CH A-3 PER PLANS PROVIDED. (APPENDIX A3 SFBC AB-108 5/8 0 WITH EPOXY)",
#201606099595,8,2016/06/09,2016/06/09,ISSUED,9,2016/12/09,24000,24000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,5354,22,80,,VENUS,ST,,,"MARKOFF STRUCTURAL PEST CONTRL",,6509928900,"MARKOFF STRUCTURAL PEST CONTROL",6018,MISSION,ST,"DALY CITY",CA,94014-0000,,,"MARKOFF STRUCTURAL TERMITE REPORT #16709  ITEM #1. REPLACE STUCCO IN KIND.",
#201606099596,8,2016/06/09,2016/06/10,ISSUED,9,2016/12/10,5900,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,3,7031,009B,25,,"DEL MONTE",ST,,,MARK,BARBAGELATA,4158224200,"SEISMIC RETROFITTERS",45,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"STRUCTURAL STRENGTHENING @GROUND FLR/GARAGE AREA BOLT (E) FOUNDATION SHEER (E)WALLS ADD CONCRETE GRADE BEAM AT GARAGE PER PLAN PROVIDED. WORK PER CAL BLD CODE CH A-3 COMPLYING WITH SFBC AB108 W/O 5/8IN DIA WITH EPOXY .",
#201606099597,8,2016/06/09,2016/06/09,ISSUED,9,2016/10/09,500,500,APARTMENTS,6,APARTMENTS,6,0,,3,3,4,,0,1069,16,2828,,GEARY,BL,,,"MARKOFF STRUCTURAL PEST CONTRL",,6509928900,"MARKOFF STRUCTURAL PEST CONTROL",6018,MISSION,ST,"DALY CITY",CA,94014-0000,,,"PARTIAL COMPLIANCE WITH HIS/NOV #201532401  ITEM #3. TO INSTALL HANDRAILS @ INTERIOR STAIRS LOCATED @ STAIRWELL.",
#201606099599,8,2016/06/09,2016/06/13,ISSUED,9,2017/06/13,29000,29000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1686,30,868,,44TH,AV,,,"WEI JU  & ZHI SHI CHEN",,4158194042,"START CONSTRUCTION",3638,NORIEGA,ST,"SAN FRANCISCO",CA,94122-0000,,,"ADDITION VALUATION TO PA #201508063533 - ADD $29 000 VALUATION TO EXISTING PERMIT PER INSPECTOR.",
#201606109601,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,1020,1530,OFFICE,0,OFFICE,0,2,,8,8,7,,6,3715,13,188,,"THE EMBARCADERO",*,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"FIRE ALARM WORK FOR THE ""IDF"" ROOM TI REMODEL ON FLOOR 1; ADDITIONS ARE 2 HORN/STROBES. REF PA 2016-0401-3708. MAHER NA",
#201606109602,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,1530,1530,OFFICE,0,OFFICE,0,2,,38,38,38,,8,3709,14,425,,MARKET,ST,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"6TH FLOOR - FIRE ALARM WORK TO ADD 3 SPEAKERS ONTO THE ""SEPHORA"" REMODEL; THESE DEVICES ARE BEING ADDED PER REQUEST OF THE SFFD TESTING INSPECTOR. REF PA 2016-0112-6838. MAHER NA",
#201606109603,8,2016/06/10,2016/06/10,ISSUED,9,2017/06/10,30667,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,6190,87,15,,ERVINE,ST,,,BRAD,RICKARD,8006713985,"SEARS HOME IMPROVEMT PROD ",1200,"DEL PASO",RD,SACRAMENTO,CA,95834-0000,,,"REMODEL 3 BATHROOMS IN-KIND. NEW TUBS TOILETS  COUNTER TOPS  FAUCETS  SHOWER VALVES  WALL SURROUNDS  ELECTRICAL UPGRADES.",
#201606109604,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,3000,3000,"RETAIL SALES",113,"HEALTH STUDIOS & GYM",113,2,,8,8,7,,4,871,16,1844,,MARKET,ST,,,ANTHONY,CASSAR,6503331406,"A- C ELECTRICAL DESIGN INC",50,WOODSIDE,PL,"REDWOOD CITY",CA,94061-0000,,,"ADD 1 HORN/STROBE  ADD 1 STROBE  MOVE/RELOCATE 1 HORN/STROBE.  REF PA 2016-0407-4249",
#201606109605,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,7280,7280,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2963B,30,500,,MYRA,WY,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING.,
#201606109606,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,6880,6880,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7054,46,777,,LAKEVIEW,AV,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING.,
#201606109607,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,7880,7880,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7064,44,516,,HURON,AV,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING.,
#201606109608,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,16000,16000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,3,,0,1380,22,190,,21ST,AV,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING.,
#201606109609,8,2016/06/10,2016/06/30,ISSUED,9,2017/06/30,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,7,507,13,1964,,GREENWICH,ST,,,"DMITRI ANATOLIEVICH",LAKTIONOV,4158461353,"D & A BUILDERS INC",2,QUINTARA,ST,"SAN FRANCISCO",CA,94116-0000,,,"ADD EXERCISE ROOM @ GROUND FLOOR WITH 1/2 BATH.",
#201606109610,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,7150,7150,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3267,29,351,,"SAN BENITO",WY,,,"GREGORY PHILLIP",SCHMITT,4155220966,"SCHMITT HEATING CO INC",1580,TENNESSEE,ST,"SAN FRANCISCO",CA,94107-0000,,,"REPLACE EXISTING DUCT WORK IN GARAGE WITH NEW STEEL DUCT WORK (26 GAUGE)",
#201606109611,8,2016/06/10,2016/06/17,ISSUED,9,2018/12/17,1429450,1429450,OFFICE,0,OFFICE,0,2,,10,10,10,,66,3737,30,405,,HOWARD,ST,0,,CHRIS,SMITHER,6506036475,"SC BUILDERS  INC",910,THOMPSON,PL,SUNNYVALE,CA,94085-0000,,,"SELECTIVE DEMOLITION & CONSTRUCTION OF NON STRUCTURAL PARTITIONS  MILLWORK  FINISHES  CEILING LIGHTING  ADDITIONAL RESTROOMS  MEP. INCLUDED IN THE SUBMITTAL. FIRE SPRINKLER & LIFE SAFETY UNDER SEPARATE PERMIT. N/A ORDINANCE #155-13",
#201606109613,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,10000,18000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,6692,41,5,,COLLEGE,AV,,,ROBERTO,ANSTIRMAN,4159355330,"ANSTIRMAN CONSTRUCTION",1777,PINE,ST,"SAN FRANCISCO",CA,94109-0000,,,"KITCHEN REMODEL LIKE FOR LIKE 6 TILE FLOOR  6 RECESS LIGHTS LV/DR",
#201606109614,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,1000,1000,APARTMENTS,4,APARTMENTS,4,0,,3,3,1,,0,1629,52,1444,,CABRILLO,ST,,,JEFF,ROCCA,4152390484,"A M ROCCA INC.",4722,MISSION,ST,"SAN FRANCISCO",CA,94112-0000,,,"ER H.R. WELLINGTON REPORT #20132065 DATED 2/18/2016  ITEM 4A ONLY - STAIR REPLACEMENT IN-KIND LESS THAN 50%",
#201606109617,8,2016/06/10,2016/06/10,ISSUED,9,2017/06/10,110000,110000,OFFICE,0,OFFICE,0,2,,40,40,45,,5,230,28,1,,"EMBARCADERO CENTER",*,,,PATRICK,MCMILLAN,4158265100,"MCMILLAN BROS ELECTRIC",1950,"CESAR CHAVEZ STREET",,"SAN FRANCISCO",CA,94124-0000,,,"LOBBY & 2ND FLR:  TENANT IMPROVEMENTS WITH SMALL OFFICE SPACE ELECTRIC PANEL UPGRADE  REF. 201603141932; MAHER N/A",
#201606109619,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,9600,9600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,2025,002K,1738,,25TH,AV,,,CIRILO,RAMIREZ,4158223038,"RAMIREZ ROOFING CORPORATION",1421,INGALLS,ST,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201606109620,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,3000,3000,SCHOOL,0,SCHOOL,0,2,,2,2,2,,3,6976,16,66,,GENEVA,AV,,,"YONG DONG",LIU,4155848076,"ALEX BUILDER INC",143,DELANO,AV,"SAN FRANCISCO",CA,94108-0000,,,"REPAIR WALKWAY INSIDE BUILDING.",
#201606109621,8,2016/06/10,2016/06/29,ISSUED,9,2017/06/29,35500,50000,"RETAIL SALES",16,"RETAIL SALES",16,2,,3,3,3,,3,3726,25,1070,,HOWARD,ST,0,,"PAUL JAN",LEE,4152544608,"P & L CONSTRUCTION CO",52,RUDDEN,AV,"SAN FRANCISCO",CA,94112-0000,,,"REMODEL (E) RETAIL SPACE. INSTALL HANDRAIL. UPGRADE FRONT DOOR TO MEET ADA REQUIRED. N/A ORDINANCE #155-13",
#201606109622,8,2016/06/10,2016/06/24,ISSUED,9,2016/12/28,5000,5770,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,3,1152,18,1880,,"GOLDEN GATE",AV,,,AHMAD,LARIZADEH,4157522824,"BANA CONSTRUCTION INC",71," BLAKE",ST,"SAN FRANCISCO",CA,94118,,,"NEW LANDSCAPE- RETAINING WALL AT REAR YARD  25 FT WIDE BY 5FT HEIGHT; MAHER N/A",
#201606109624,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,3120,3048.3,OFFICE,0,OFFICE,0,2,,21,21,20,,7,228,39,475,,SANSOME,ST,0,,ESTELA,CONANAN,6509183200,"HONEYWELL INTERNATIONAL  INC",1099,"SNEATH LANE",,"SAN BRUNO",CA,94066-0000,,,"STE 570: PROVDE SAME FIRE ALARM FUNCTIONS AS THE (E) SEQUENCE OF OPERATIONS. ADDITION OF F/A DEVICES FOR TI ON SUTE 570. REMOVE 3 SPEAKERS  REMOVE 2 WALL STROBES. ADD 6 NEW SPEAKERS/STROBES. REF TI 2016-0527-8589. MAHER NA",
#201606109625,8,2016/06/10,2016/06/10,ISSUED,9,2016/10/10,2500,5000,OFFICE,0,OFFICE,0,2,,20,20,20,,3,3707,62,33,,"NEW MONTGOMERY",ST,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"2ND FLR  STE 290: NEW FIRE ALARM APPLIANCES ADDED TO TENANT IMPROVEMENT IN AN EXISTING BUILDING TO INCLUDE: 5 SPEAKER/STROBES  REF. PA 201603242985; MAHER N/A",
#201606109626,8,2016/06/10,2016/06/10,ISSUED,9,2017/06/10,75000,75000,OFFICE,0,OFFICE,0,2,,10,10,10,,7,310,19,177,,POST,ST,,,ANGELA,SIMON,6503260750,"WESTERN ALLIED MECHANICAL INC.",1180,O'BRIEN,DR,"MENLO PARK",CA,94025-0000,,,"REPLACE EXISTING COOLING TOWER WITH NEW TOWER OF SAME CAPACITY  INSTALL NEW STRUCTURAL SUPPORT FOR COOLING TOWER.",
#201606109628,8,2016/06/10,2016/06/10,ISSUED,9,2017/06/10,23920,27333.09,OFFICE,0,OFFICE,0,2,,22,22,22,,13,3507,40,1455,,MARKET,ST,,,ESTELA,CONANAN,6509183200,"HONEYWELL INTERNATIONAL  INC",1099,"SNEATH LANE",,"SAN BRUNO",CA,94066-0000,,,"REPLACE 33 SMOKE DETECTORS  REPLACE STROBE BOOSTER. INSTALL 11 CEILING SPEAKERS/STROBES IN REMODELED ROOMS. INSTALL 1 CR FOR VAV OVERRIDE. MAHER NA",
#201606109629,8,2016/06/10,2016/06/20,ISSUED,9,2016/12/20,24440,24500,OFFICE,0,OFFICE,0,2,,22,22,22,,11,3507,40,1455,,MARKET,ST,,,ESTELA,CONANAN,6509183200,"HONEYWELL INTERNATIONAL  INC",1099,"SNEATH LANE",,"SAN BRUNO",CA,94066-0000,,,"INSTALL 13DUCT SMOKE DETECTORS AT FSDS  INSTALL 13 DUAL MONITOR MODULES AT FSDS. INSTALL 13 CONTROL MODULES WITH PILOT RELAY AT FSDS. INSTALL 6 CONTROL MODULES AT HEAT PUMPS (HP). INSTALL 1 CONTROL MODULE OUTSIDE AIR FAN. INSTALL 1 SLC LOOP CARD IN FACP XLS1000 418-2",
#201606109630,8,2016/06/10,2016/06/10,ISSUED,9,2016/12/10,5800,8535,APARTMENTS,18,APARTMENTS,18,2,,7,7,1,,3,593,34,1810,,JACKSON,ST,1,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE VOLUNTARY FIRE SYSTEM REPLACEMENT WITH NEW CONTROL PANEL  5 SMOKE DET. 9 PULL STATIONS. TIE-IN EXTG NOTIFICATION APPLIANCES TO NEW CONTROL PANEL. INSTALL NEW MONITOR MODULES TO TIE-IN EXTG WATER FLOW & TAMPER SWITCH TO NEW PANEL. N/A FOR MAHER.",
#201606109631,8,2016/06/10,2016/06/10,ISSUED,9,2017/06/10,11800,29638,APARTMENTS,48,APARTMENTS,48,2,,4,4,4,,2,766,6,512,,"VAN NESS",AV,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE FOR LIKE VOLUNTARY FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL SMOKE DETECTORS &PULL STNS @SAME LOCATION.INSTALL MONITOR MODULES TO TIE-IN EXST.WATERFLOW & TAMPER SWITCHES TO NEW PANEL &NEW ANSUL SYSTEM; MAHER N/A",
