"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201703302763,8,2017/03/30,2017/04/13,ISSUED,9,2018/04/13,80500,80500,APARTMENTS,7,APARTMENTS,7,2,,3,3,3,,9,1236,14,1046,,HAIGHT,ST,,,DEREK,VU,4085333000,"CUSTOM HOME INVESTMENT INC.",198,KIRK,AV,"SAN JOSE",CA,95127-0000,,,"APT 1046: RELOCATE & REMODEL KITCHEN  REMODEL BATHS #1  #2  #3  WIDED DOOR OPENINGS @ KITCHEN & LIVING RMS. INSTALL NEW FURNANCE & W/H",
#201703302765,8,2017/03/30,2017/04/03,ISSUED,9,2017/08/03,1,1,OFFICE,0,OFFICE,0,2,,27,27,11,,29,3713,6,1,,MARKET,ST,,,MIKE,SCRIBNER,4158175100,"BCCI CONSTRUCTION COMPANY",1160,BATTERY,ST,"SAN FRANCISCO",CA,94111-0000,,,"24/F- STEUART TOWER: REVISION TO 201610251122 TO RECONFIGURE WALLS & RELOCATE SINK  MAHER NA",
#201703302782,8,2017/03/30,2017/04/12,ISSUED,9,2018/04/12,55000,60000,APARTMENTS,9,APARTMENTS,9,2,,3,3,4,,4,3540,93,144,A,NOE,ST,,,EVAN,HENDRY,6502570368,"EDGEWOOD BUILDERS INC",103,ROSEWOOD,WY,"SO. SAN FRANCISCO",CA,94080-0000,,,"REMODEL KITCHEN  NEW PARTITIONS  REMODEL (E) BATHROOM  NEW LIGHTING  DEMOLITION OF WALLS & DOORS.",
#201703302810,8,2017/03/30,2017/04/28,ISSUED,9,2019/04/28,300000,600000,OFFICE,0,OFFICE,0,2,,2,2,2,,57,3570,47,121,,CAPP,ST,,,TONY,CHANG,5108475283,"TONY CHANG",433,LINDA,AV,PIEDMONT,CA,94611-0000,,,"1st & 2nd flrs: ti - new commercial kitchen  stroage  warehouse spaces and offices  new ln2 tank & piping and reqd venting & emergency shut-off. new mech/plm/ele included  new hvac equip & ducting",
#201703302820,8,2017/03/30,2017/04/04,ISSUED,9,2018/04/04,80000,80000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,1,,3,2613,38,214,,CASTRO,ST,0,,SETTLEMIER,REID,5103399905,"RESIDENTIAL RESTORATION CO",6114,"LA SALLE AVE.",BL,OAKLAND,CA,94611-0000,,,"ADD A NEW BATHROOM AND LAUNDRY IN EXTG UTILITY ROOM AREA. NO INCREASE OF SQ FT.",
#201703302825,8,2017/03/30,2017/04/24,ISSUED,9,2017/08/24,5000,5000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,4,1533,36,416,,12TH,AV,,,ALEJANDRO,ROSILLO,4157972002,"ALEX R CONSTRUCTION",76,NEBRASKA,ST,"SAN FRANCISCO",CA,94110-0000,,,"SCOPE OF WORK INCLUDES THE REMOVAL OF AN EXTG ROOM LOCATED IN THE GARAGE IN COMPLIENCE WITH N.O.V.  #201763441. NO EXTERIOR WORK. DOES NOT INCLUDE THE REMOVAL OF AN ILLEGAL UNIT. REMOVAL OF ROOM IN GARAGE ONLY.",
#201703302835,8,2017/03/30,2017/04/05,ISSUED,9,2017/10/05,7500,17000,APARTMENTS,5,APARTMENTS,5,2,,3,3,3,,5,2693,21,195,,EUREKA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REF PA #201702239978; ADD OPENING LIVING ROOM/KITCHEN; RE-ALIGN BATH TUB TO ALLOW 24"" CLEARANCE FOR TOILET",
#201703302836,8,2017/03/30,2017/04/03,ISSUED,9,2017/08/03,800,1000,APARTMENTS,3,APARTMENTS,3,2,,3,3,1,,8,930,53,2377,,FRANCISCO,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADDITION OF 249 SQ FT OF NON COMBUSTIBLE ROOF DECKING TO EXISTING PRIVATE ROOF DECK  to be used by penthouse occupants only",
#201703302842,8,2017/03/30,2017/04/13,ISSUED,9,2018/04/13,60000,60000,APARTMENTS,6,APARTMENTS,6,2,,4,4,4,,9,3554,3,1916,,MISSION,ST,,,ALEJANDRO,SERRANO,4158124154,"HEAVY DUTY CONSTRUCTION",4630,GEARY,ST,"SAN FRANCISCO",CA,94118-0000,,,"UNIT 1916.5  3RD FLOOR - WORK INCLUDES NEW FINISHES IN KITCHEN  BATHROOM  BEDROOMS & COMMON AREA . ADDITIONAL HALF BATHROOM. NEW WASHER DRYER IN UNIT. NO MECHANICAL OR STRUCTURAL WORK.",
#201703302843,8,2017/03/30,2017/04/07,ISSUED,9,2017/10/07,17350,17350,APARTMENTS,3,APARTMENTS,3,2,,3,3,0,,1,3564,125,350,,SANCHEZ,ST,0,,"DAVID A.",KING,3109802919,"SUPERB BUILDERS INC",12841,"WOODBRIDGE ST #7",,"STUDIO CITY",CA,91604-0000,,,"CONVERT (E) THIRD FLOOR STUDY INTO NEW BATHROOM",
#201703302844,8,2017/03/30,2017/04/07,ISSUED,9,2017/10/07,16050,16050,APARTMENTS,3,APARTMENTS,3,2,,3,3,0,,1,3564,126,352,,SANCHEZ,ST,0,,"DAVID A.",KING,3109802919,"SUPERB BUILDERS INC",12841,"WOODBRIDGE ST #7",,"STUDIO CITY",CA,91604-0000,,,"ADD NEW BATHROOM AT RENOVATED CLOSET AREA AT (E) 2ND FLR",
#201703302845,8,2017/03/30,2017/04/05,ISSUED,9,2017/10/05,18500,20000,APARTMENTS,3,APARTMENTS,3,2,,3,3,0,,1,3564,127,354,,SANCHEZ,ST,0,,"DAVID A.",KING,3109802919,"SUPERB BUILDERS INC",12841,"WOODBRIDGE ST #7",,"STUDIO CITY",CA,91604-0000,,,"CONVERT (E) CLOSET INTO NEW SPLIT BATHROOM @ EXISTING 1ST FLR",
#201703302846,8,2017/03/30,2017/04/25,ISSUED,9,2018/04/25,65000,65000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,6,979,33,2355,,SCOTT,ST,0,,DONALD,WOO,4152212888,"SURE  INC.",1728,OCEAN,AV,"SAN FRANCISCO",CA,94112-0000,,,"exterior renovation  of (e) balcony guardrails  replace garage door  and entry door   new entry awning ",
#201703302847,8,2017/03/30,2017/04/06,ISSUED,9,2018/04/06,150000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,19,4002,016C,263,,MISSOURI,ST,,,CESAR,CHAVEZ,4158596042,"LAKE MARINE CONSTRUCTION INC",,"3311 MISSION STREET #167",,"SAN FRANCISCO",CA,94110-0000,,,"CONVERT A PORTION OF EXISTING 1ST FLOOR AREA TO ADDITIONAL CONDITIONED SPACE TO INCLUDE FAMILY ROOM  MASTER BEDROOM WITH BATH AND STUDY  NEW WINDOWS AND DOORS AT 1 ST FL REAR AND WINDOW AT 1ST FL FRONT",
#201703302850,8,2017/03/30,2017/04/24,ISSUED,9,2017/08/24,3000,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,4148,31,2867,,22ND,ST,0,,PATRICK,LOUGHRAN,4157131293,"LOUGHRAN CONSTRUCTION INC.",409,MANGELS,AV,"SAN FRANCISCO",CA,94127,,,"INSULATION & SHEETROCK  NEW ELECTRICAL SERVICE AND NEW WALL AND 2 CLOSETS. UNIT 2867 ONLY",
#201703312854,8,2017/03/31,2017/04/03,ISSUED,9,2017/10/03,1,19812,OFFICE,0,OFFICE,0,2,,6,6,,,19,3706,278,30,,03RD,ST,,,"C. SABAH  S. KAIN  M. COTTLE","DAVID HANSEN",9252507571,"SABAH INTERNATIONAL INCORPORATED",5925," STONERIDGE",DR,PLEASANTON,CA,94588,,,"AS BUILTS TO FIRE ALARM PLANS REF 201605096862.  Additions of new FSDs and at least twelve heat pumps resulting in increase of thirteen duct detectors.  AS-builts to Mech under separate permit  requiring these approved as-builts for reference.",
#201703312863,8,2017/03/31,2017/04/04,ISSUED,9,2018/04/04,32880,32880,OFFICE,,OFFICE,,2,,42,42,43,,3,3713,7,1,,MARKET,ST,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"SPEAR TOWER - 37A FLR: FIRE ALARM. ADD 12 SMOKE DETECTORS  1 STROBE POWER SUPPLY  34 SPEAKER/STROBES  8 STROBES. RELOCATE 4 DUCT DETECTORS AND 3 SMOKE DETECTORS REF 201609087059  MAHER NA",
#201703312868,8,2017/03/31,2017/04/04,ISSUED,9,2018/04/04,34620,34620,OFFICE,,OFFICE,,2,,42,42,43,,3,3713,7,1,,MARKET,ST,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"SPEAR TOWER - 38A FLR: FIRE ALARM. ADD 12 SMOKE DETECTORS  1 STROBE POWER SUPPLY  35 SPEAKER/STROBES  11 STROBES. RELOCATE 3 DUCT DETECTORS AND 3 SMOKE DETECTORS REF 201609127394  MAHER NA",
#201703312886,8,2017/03/31,2017/04/04,ISSUED,9,2017/08/04,1,1,APARTMENTS,6,APARTMENTS,6,2,,3,3,1,,7,980,43,2329,,DIVISADERO,ST,1,,"RICHARD DUKE",SNEED,4154532493,"SNEED & CO CONSTRUCTION INC.",2,"W. SEAVIEW AVE",,"SAN RAFAEL",CA,94901-0000,,,"REV TO 201507292835. SEISMIC RETROFIT TO COMPLY WITH SFDBI AB107  CHANGES TO SHEAR WALL",
#201703312887,8,2017/03/31,2017/04/20,ISSUED,9,2018/04/20,35500,35000,APARTMENTS,21,APARTMENTS,21,2,,3,3,3,,6,6544,20,610,,CLIPPER,ST,,,JONATHAN,WICKMAN,4152153473,"WICKMAN DEVELOPMENT AND CONSTRUCTION",319,RUTLEDGE,ST,"SAN FRANCISCO",CA,94110-0000,,,"RETROFIT OF (E) FIRE ESCAPE GUARDRAIL (MIN 42""/ MAX.43"") @ 610 CLIPPER ST. AT REAR  NOT VISIBLE FROM STREET",
#201703312888,8,2017/03/31,2017/04/20,ISSUED,9,2018/04/20,35000,35000,APARTMENTS,21,APARTMENTS,21,2,,3,3,3,,6,6544,21,660,,CLIPPER,ST,,,JONATHAN,WICKMAN,4152153473,"WICKMAN DEVELOPMENT AND CONSTRUCTION",319,RUTLEDGE,ST,"SAN FRANCISCO",CA,94110-0000,,,"NEW FIRE ESCAPE GUARDRAIL (MIN. 42""/ MAX. 43"") @ 660 CLIPPER ST.  AT REAR. NOT VISIBLE FROM STREET",
#201703312889,8,2017/03/31,2017/04/17,ISSUED,9,2018/04/17,85000,136000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,13,4760,004B,1422,,REVERE,AV,,,ERVIN,RODRIGUEZ,5103778362,"E & E GENERAL BUILDER INC",2355,BUSH,ST,"SAN PABLO",CA,94806-0000,,,"REMODEL (E) BATH. ADD 2 BATHS ON 1ST FLR  ONE ADDITIONAL ON 2ND FLR. BUILD INTERIOR PARTITIONS ON 1ST. REMODEL KITCHEN  CHANGE LIGHTING  REPLACE PLUMBING. REPLACE WINDOW IN REAR. REPLACE DOOR IN REAR   REPAIR DAMAGED JOISTS; FOUNDATION RETRO - INSTALL ANCHOR BOLTS.",
#201703312894,8,2017/03/31,2017/04/07,ISSUED,9,2018/04/07,65625,65625,OFFICE,,OFFICE,,2,,13,13,13,,5,236,17,100,,CALIFORNIA,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",975,INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"Fire Sprinklers for 14TH & 15TH FLOORS: REF 201602129531  14TH - ADD 61  RELOCATE 43  PLUG 11 15TH - ADD 17  RELOCATE 4  PLUG 9",
#201703312897,8,2017/03/31,2017/04/04,ISSUED,9,2018/04/04,39000,39000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,5,6795D,43,109,,TINGLEY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"LEGALIZE MEDIA ROOM  LAUNDY  FAMILY ROOM  1 FULL BATH  1 OFFICE AT 1ST FL PER PLAN",
#201703312898,8,2017/03/31,2017/04/07,ISSUED,9,2018/04/07,60000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,7,6904,1,325,,MONCADA,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD A BEDROOM  A FULL BATH  FAMILY ROOM IN THE EXISTING GROUND FLOOR.",
#201703312905,8,2017/03/31,2017/04/12,ISSUED,9,2017/10/12,10000,10000,"VACANT LOT",,"1 FAMILY DWELLING",1,2,Y,,3,0,,2,5529,12,88,,MONTCALM,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"AS BUILT DRAWING FOR PA#201405307105  NEW BATH @ 2/F  REMOVE FIREPLACE @ 3/F  WOOD RETAINING WALL (30"") AT YARD  STAIR CONFIGURATION AT YARD  BATH CONFIGURATION AT 2/F",
#201703312913,8,2017/03/31,2017/04/06,ISSUED,9,2017/09/04,5000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,4,1466,28,466,,35TH,AV,,,"CARLOS H.",RAMOS,5107868327,"GENERAL B CONSTRUCTION SPECIALIST",4011,BURCKHALTER,AV,OAKLAND,CA,94605-0000,,,"REMOVE (E) BATHROOM CLOSET ON 3RD FLOOR & REMODEL (2) BATHROOMS BY REPLACING FIXTURES ON 2ND & 3RD FLOOR.",
#201703312915,8,2017/03/31,2017/04/11,ISSUED,9,2017/10/11,8000,10000,APARTMENTS,3,APARTMENTS,3,2,,3,3,0,,3,3568,76,3470,,17TH,ST,,,ERICK,ARGUIJO,4156377911,"BRIGHTER BAY BUILDERS INC",662,1ST,AV,"SAN BRUNO",CA,94066-0000,,,"LEGALIZE EXISTING HABITABLE ROOM & ADD 1/2 BATH WITHIN THIS HABITABLE ROOM @ DOWNSTAIR (1ST FLOOR). N/A MAHER ORDINANCE",
#201703312921,8,2017/03/31,2017/04/03,ISSUED,9,2017/08/03,2000,2000,"RETAIL SALES",69,"FOOD/BEVERAGE HNDLNG",69,2,,6,6,0,,1,785,51,388,,FULTON,ST,,,VICTOR,AYALA,6509941224,"PENINSULA FIRE INC",2380,"JUNIPERO SERRA",BL,"DALY CITY",CA,94015-0000,,,"GRND FLR: INSTALL 2 NEW HEADS & EXTEND 11 HEADS DUE TO NEW DROP CEILING PER NFPA#13 TI - 201606018832",
#201703312943,4,2017/03/31,2017/04/11,ISSUED,9,2017/08/11,4000,4000,OFFICE,,,,2,,6,,6,,8,174,3,633,,BATTERY,ST,,,"MICHAEL CHARLES",GRATTON,9256800265,"SPECIALIZED GRAPHICS INC",3951,INDUSTRIAL,WY,CONCORD,CA,94520-0000,,,"TO ERECT ELECTRICAL LED HALO ILLUMINATED SIGN. N/A FOR MAHER",
#201703312946,8,2017/03/31,2017/04/21,ISSUED,9,2018/04/21,205000,250000,"TOURIST HOTEL/MOTEL",350,"TOURIST HOTEL/MOTEL",350,2,,21,21,21,,39,297,28,515,,MASON,ST,,,DAVID,MATTOCK,4102636514,"CONTINENTAL CONTRACTORS INC",410,SEVERN,AV,ANNAPOLIS,MD,21403-0000,,,"INTERIOR IMPROVEMENTS TO INCLUDE LIKE FOR LIKE FIXTURES IN RESTROOMS  LIMITED HARDWALL CONSTRUCTION OR LAYOUT CHANGES  REPLACING TUBS WITH SHOWERS  AND FINISHES.",
#201703312948,8,2017/03/31,2017/04/14,ISSUED,9,2018/04/14,45000,45000,APARTMENTS,234,APARTMENTS,234,2,,14,14,1,,4,3751,394,300,,03RD,ST,1415,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE KITCHEN CABINETS  2 BATH RENOVATON  CHANGE FIXTURES  PAINT ALL WALLS",
#201703312954,8,2017/03/31,2017/04/17,ISSUED,9,2018/04/17,40000,40000,APARTMENTS,170,APARTMENTS,170,2,,4,4,4,,6,471,3,3400,,LAGUNA,ST,,,THOMAS,LEWIS,5105813362,"NELSON T LEWIS CONST CO INC.",,"PO BOX 637",,HAYWARD,CA,94543,,,"UNIT 109: REMODEL AND EXPANSION OF EXTG BATH. REMODEL CLOSET. COSMETIC RENOVATION OF LIVING AREA. N/A FOR MAHER.",
#201703312959,8,2017/03/31,2017/04/07,ISSUED,9,2017/10/07,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,4,4,0,,1,2611,48,14,,DIVISADERO,ST,0,,MICHAEL,"TINNEA JR.",4158450664,"POAS CONSTRUCTION",1780,MISSION,ST,"SAN FRANCISCO",CA,94103-0000,,,"REBUILD EXTG STAIRCASE AT EXTERIOR REAR OF BUILDING IN KIND  EXTG LAYOUT FOOTPRINT.  NO EXTENSION BEYOND EXISTING FOOTPRINT.",
#201703312964,8,2017/03/31,2017/04/04,ISSUED,9,2017/10/04,14000,14000,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,11,681,2,1629,,PIERCE,ST,0,,"JOSE A  COREAS",LEMUS,4155724741,"LEMUS CONSTRUCTION",,"P.O. BOX 5714",AV,"SO. SAN FRANCISCO",CA,94083-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC8146. REMOVE AND REPLACE REAR STAIRCASES WITH NEW. 2 IN TOTAL IN KIND SAME LOCATION.",
#201703312964,8,2017/03/31,2017/04/04,ISSUED,9,2017/10/04,14000,14000,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,11,681,2,1631,,PIERCE,ST,,,"JOSE A  COREAS",LEMUS,4155724741,"LEMUS CONSTRUCTION",,"P.O. BOX 5714",AV,"SO. SAN FRANCISCO",CA,94083-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC8146. REMOVE AND REPLACE REAR STAIRCASES WITH NEW. 2 IN TOTAL IN KIND SAME LOCATION.",
#201703312964,8,2017/03/31,2017/04/04,ISSUED,9,2017/10/04,14000,14000,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,11,681,2,1633,,PIERCE,ST,0,,"JOSE A  COREAS",LEMUS,4155724741,"LEMUS CONSTRUCTION",,"P.O. BOX 5714",AV,"SO. SAN FRANCISCO",CA,94083-0000,,,"TO COMPLY WITH PHYSICAL INSPECTION REPORT #CC8146. REMOVE AND REPLACE REAR STAIRCASES WITH NEW. 2 IN TOTAL IN KIND SAME LOCATION.",
#201703312968,8,2017/03/31,2017/04/05,ISSUED,9,2018/04/05,20000,27000,SCHOOL,,SCHOOL,,0,,4,4,3,,0,837,6,44,,PAGE,ST,,,ADRIAN,MULHALL,4156189662,"MULHALL CONSTRUCTION",1278,"25TH AVENUE #2",AV,"SAN FRANCISCO",CA,94122-0000,,,"WATER DAMAGE REPAIR IN (2) BATHROOM REMOVE SHEETROCK REPLACE IN-KIND  REPLACE FLOOR  REPLACE FIXTURES IN-KIND.  NO WALLS MOVED/REMOVED  ADDED OR INFILLED  ALL (E) LAYOUTS TO REMAIN UNCHANGED.",
#201703312970,8,2017/03/31,2017/04/06,ISSUED,9,2017/08/06,800,800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,2959,24,80,,AGUA,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVING OLD SASHES. REPLACING WITH NEW SASHES. WORK IS VISIBLE TO STREET. REPLACE WOOD WINDOWS IN-KIND (4) TO COMPLY WITH COMPLAINT # 201766512.",
#201703312973,8,2017/03/31,2017/04/24,ISSUED,9,2018/04/24,48000,48000,APARTMENTS,6,APARTMENTS,6,2,,3,3,3,,10,2717,7,549,,CORBETT,AV,,,DANIEL,WONG,4158063680,"SINCERE CONSTRUCTION COMPANY INC",,"P.O. BOX 298",,BRISBANE,CA,94005-0000,,,"SEISMIC RETROFIT OF SOFT STORY COMPLY WITH SFEBC 4D MANDATORY SEISMIC RETEROFIT 2012 IEBC APPENDIX A4",
#201704032981,8,2017/04/03,2017/04/03,ISSUED,9,2017/10/03,8000,8000,APARTMENTS,5,APARTMENTS,5,0,,3,3,2,,0,1584,21,631,,41ST,AV,0,,"ANTHONY B.",TRAN,4157405223,"ANTHONY'S  ROOFING CO.",701,24TH,AV,"SAN FRANCISCO",CA,94121-0000,,,RE-ROOFING,
#201704032982,8,2017/04/03,2017/04/03,ISSUED,9,2017/10/03,2000,8000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,3,,0,1267,15,132,,CARL,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REAR BUILDING:  REPAIR STAIRS  (1) POST  < 50%  WOODEN STAIRS  REPAIR WEATHERPROOFING ON SIDING  TO COMPLY WITH HIS NOV #200342913",
#201704032987,8,2017/04/03,2017/04/03,ISSUED,9,2017/10/03,15000,15000,APARTMENTS,39,APARTMENTS,39,2,,9,9,0,,3,243,92,850,,POWELL,ST,801,,"AARON LEE",GORDON,4157428322,"415 REMODELING INC",2261,SHAFTER,AV,"SAN FRANCISCO",CA,94124-0000,,,"UNIT 801 - BATHROOM REMODEL ""IN-KIND"" KITCHEN LIGHTING & ELECTRICAL WORK. NO STRUCTURAL WORK TO BE DONE",
#201704032988,8,2017/04/03,2017/04/03,ISSUED,9,2017/10/03,11400,11400,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,6925,8,425,,MONTICELLO,ST,,,YONG,HA,4156652211,"S.F.A-1 ROOFING & MAINTENANCE",1475,BANCROFT,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201704032989,8,2017/04/03,2017/04/14,ISSUED,9,2017/10/14,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,1518,020A,558,,27TH,AV,,,ELVIS,LEE,4154256118,"LANDMARK CONSTRUCTION & DEVELOPMENT INC",71,BRITTON,ST,"SAN FRANCISCO",CA,94134-0000,,,"REVISION TO PA#201701137112 - CONSTRUCT ONE 4'X5'-6"" SKYLIGHT & RE-ARRANGE ONE BATHROOM PLUMBING FIXTURE AT 2ND FLOOR. RELOCATE LAUNDRY TO GARAGE & CHANGE ONE DOOR TO WINDOW AT GROUND FLOOR. REPLACE (E) STUCCO W/NEW APPROX 150 SQ FT AT FRONT. N/A MAHER ORDINANCE",
#201704032990,8,2017/04/03,2017/04/10,ISSUED,9,2018/04/10,68000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,7,2773,001A,506,,EUREKA,ST,,,WEILONG,LAI,5106767422,"W Y DEVELOPER INC.",258,"ALAMEDA DE LAS PULGAS",,"REDWQOOD CITY",CA,94062-0000,,,"LEGALIZE ONE BEDROOM  CONSTRUCT FAMILY ROOM & LAUNDRY AT G/F  REMODEL (E) KITCHEN  CONSTRUCT NEW 1/2 BATH & REWIRE ELECTRICAL LIGHTING AT 2/F  CONSTRUCT 1 NEW BATHROOM AT 3/F  REMOVE PARTIAL (E) FOUNDATION  REPLACE WITH NEW FOUNDATION & NEW POST AT G/F. REPLACE 1 WINDOW  ALUMI. TO WOOD CEDER ON G/F",
#201704032991,8,2017/04/03,2017/04/03,ISSUED,9,2017/08/03,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,1523,22,3030,,ANZA,ST,,,,,,,,,,,,,,,"for documentation purposes only to establish the legal use & occupancy of the building as a 1 story  1 dwelling unit single family structure. This determation is based on a site visit  review of city records  including assessors water dept. & DBI . No work .",
#201704032992,8,2017/04/03,2017/04/03,ISSUED,9,2017/10/03,12000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2200,003A,710,,RIVERA,ST,,,ALAN,WONG,4152988033,"ALAN WONG CONSTRUCTION INC",3655,GILBERT,CT,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REMODEL GARAGE FLOOR BATHROOM.",
#201704032993,8,2017/04/03,2017/04/10,ISSUED,9,2018/04/10,89876,230000,OFFICE,,OFFICE,,2,,12,12,12,,13,3735,59,201,,03RD,ST,,,JOHN,MACINTYRE,4159609643,"M C S CONSTRUCTION SERVICES",1990,"BEACH  #304",ST,"SAN FRANCISCO",CA,94123-0000,,,"Suite 950 9th FLR: MEP FOR NEW ELECTRICAL AND MECHANICAL  REF 201702240051",
#201704032994,8,2017/04/03,2017/04/03,ISSUED,9,2017/08/03,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,3,,0,2839,29,2130,,09TH,AV,,,TOMAS,O'CONAIRE,4158714480,"O'CONAIRE CONSTRUCTION",1255,TARAVAL,ST,"SAN FRANCISCO",CA,94116-0000,,,"REPAIR 200 SQ FT OF STUCCO ON MASTER BEDROOM SOUTH WALL BECAUSE OF CRACKS (REPAIR IN KIND)",
#201704032995,8,2017/04/03,2017/04/03,ISSUED,9,2018/04/03,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,931,13,2540,,CHESTNUT,ST,,,JOHN,KERLY,4156610335,"KERLEY CONSTRUCTION INC",2610,16TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"remodel kitchen: replace drywall  insulation cabinets  install hardwood floor  paint. remodel: 2 (e) bathrooms at unit. replace drywall  tile  vanities paint.",
#201704032997,8,2017/04/03,2017/04/03,ISSUED,9,2017/08/03,1,1,"2 FAMILY DWELLING",2,APARTMENTS,3,0,,3,3,2,,0,805,34,632,,IVY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADMINISTRATION PERMIT FOR CHANGE OF ADDRESS ON LEGALIZATION UNIT PA #201504022691 FROM 628 IVY STREET TO 632 IVY STREET",
#201704032998,8,2017/04/03,2017/04/03,ISSUED,9,2018/04/03,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,931,13,2542,,CHESTNUT,ST,,,JOHN,KERLY,4156610335,"KERLEY CONSTRUCTION INC",2610,16TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REMODEL KITCHEN - REPLACE DRYWALL  INSULATION  CABINETS  INSTALL HARDWOOD FLOOR  PAINT.  REMODEL (2) EXISTING BATHROOM AT UNIT  REPLACE DRYWALL  TILE  VANITIES  PAINT.",
#201704032999,8,2017/04/03,2017/04/03,ISSUED,9,2017/08/03,1,1,"RETAIL SALES",0,"RETAIL SALES",0,0,,3,3,3,,0,836,1,1500,,MARKET,ST,,,"WILLIAM TRAVIS",NELSON,9256863241,"L.D. STROBEL CO LTD",1022,"SHARY CIRCLE",,CONCORD,CA,94522-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA #200708270915 & 200709172792. ALL WORK IS COMPLETE.",
