"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201605096987,8,2016/05/09,2016/11/10,ISSUED,9,2017/05/10,8000,48676,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,4,2446,29,2594,,46TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"LEGALIZE  ROOMS AND BATHRROOM ON THE 1ST FLOOR  CHANGE LIGHTING  ADD 2 BEDROOMS  ONE FULL BATH  AND LAUNDRY ROOM  NEW WINDOWS FACE STREET.",
#201605107078,3,2016/05/10,2016/11/22,ISSUED,9,2017/11/22,50000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,6,507,6,1904,,GREENWICH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"1ST HORIZONTAL REAR ADDITION: RELOCATE (E) FAMILY ROOM  & (E) BEDROOM  UPGRADE (E) BATHROOM. IN 2ND FLOOR ADDITION: ENLARGE (E) BEDROOM  ADD INTERNAL STAIR CONNECTS 1ST & 2ND FLOOR.LEGAIZE (E) ROOMS AND BATH IN 1ST FLOOR.",
#201605117128,3,2016/05/11,2016/11/18,ISSUED,9,2017/05/18,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,26,1028,013A,2726,,PINE,ST,,,EUGENE,BROLLY,4158007580,"OAK LEAF CONSTRUCTION",428,"SOUTH VAN NESS AVE",,"SAN FRANCISCO",CA,94103-0000,,,"REVISION TO ISSUED PERMIT 201405307119. 27'5' SOUTH EAST WALL RELOCATED 4' EAST TO PROPERTY LINE. GARAGE DOOR RELOCATED TO UNDERNEATH BAY WINDOW.",
#201605117143,8,2016/05/11,2016/11/03,ISSUED,9,2017/11/03,35000,35000,OFFICE,21,OFFICE,21,2,,6,6,6,,11,283,9,700,,TAYLOR,ST,,,JUSTIN,BALOUGH,9258495324,"ELECTRIC TECH CONSTRUCTION INC",1910,MARK,CT,CONCORD,CA,94520-0000,,,"ATT - MODIFICATION TO (E) TELECOM FACILITY: R&R (3) (E) ANTENNAS W/(3)(N) ANTENNA; INSTALL (3)(N) RRUS - 11 UNITS; REMOVE (3)(E) RRUS-11 UNITS; R&R (E) DUL W/(N) DUS41 & XMU; INSTALL (3))(N) FAUX VENT PIPES FOR SECTOR B  PAINT MEDIU  GREY TO 0.(E)",
#201605127240,8,2016/05/12,2016/11/01,ISSUED,9,2017/11/01,30000,63000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,15,7146,17,70,,REGENT,ST,,,EFREN,MAGAT,4152031604,"J E M BUILDERS",898,GELLERT,BL,"DALY CITY",CA,94015-0000,,,"BEDROOM ADDITION TO (E) UNENCLOSED SPACE AT THE REAR. BATHROOM/KITCHEN RENOVATION/UPGRADE UPSTAIRS. ADD BATHROOM @ GARAGE LEVEL WITH PLUMBING CONNECTION. UPGRADE ELECTRICAL PANEL. FRONT FACADE WINDOW TO BE WOOD FRAME  SAME OPERATION.  KEEP ORIGINAL GARAGE DRIVE. MAHER ORD 155-13 NA",
#201605127267,1,2016/05/12,2016/11/29,ISSUED,9,2022/11/29,22000000,34788000,,,"TOURIST HOTEL/MOTEL",230,2,,,11,1,,35,3794,6,701,,03RD,ST,,,SCOTT,MORRISON,4158509511,"CHARLES PANKOW BUILDERS LTD",221,MAIN,ST,"SAN FRANCISCO",CA,94105-0000,,,"ERECT 11-STORY hi-rise  Type 1-B  230 ROOMS R-1 (with A-2  A-3  B  M  U & S Accessory occupancies)  1 BASEMENT  WITH A ROOF TERRACE AND GROUND FLOOR RETAIL BUILDING.",
#201605127333,3,2016/05/12,2016/11/02,ISSUED,9,2017/11/02,30000,85000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",2,2,,2,2,2,,7,5926,18,150,,FELTON,ST,,,,,,,,,,,,,,,"LEGALIZE (E) UNIT ON 1ST FL PER PLAN WITH BATHROOM & KITCHEN. ORD 43-14",
#201605167544,3,2016/05/16,2016/11/30,ISSUED,9,2017/05/31,20000,100000,APARTMENTS,12,APARTMENTS,13,2,,4,4,3,,19,640,8,1966,,CALIFORNIA,ST,,,THOMAS,O'CONNOR,6503444424,"O'CONNOR PLUMBING & FIRE PROTECTION",,"P.O.BOX 2053",,BURLINGAME,CA,94011,,,"LEGALIZATION OF 824.8 SQ.FT. UNIT ON 1ST FLOOR PER ORDINANCE NO# 43-14. ** MAHER: N/A **",
#201605177644,3,2016/05/17,2016/11/08,ISSUED,9,2019/05/08,1300000,1300000,OFFICE,,OFFICE,,2,Y,2,3,2,,35,175,14,48,,GOLD,ST,,,"MICHAEL FREDERICK",KENNEDY,4158223169,"NARROWBACK CONSTRUCTION CO.",2177,JERROLD,AV,"SAN FRANCISCO",CA,94124-0000,,,"TENANT IMPROVEMENT OF (E) 1ST  2ND & 3RD LEVEL OFFICE SPACE ADDITION. INCLDING A NEW BATHROOM & 2 KITCHENETTES SERVING THE OFFICE SPACES.",
#201605187761,3,2016/05/18,2016/11/17,ISSUED,9,2017/05/17,25000,25000,"RECREATION BLDG",0,"DAY CARE  NON-RES",0,2,,1,1,0,,3,573,1,1401,,BROADWAY,*,,,TYSON,DIRKSEN,6503393376,"EVOLVE BUILDING INC.",2447,LARKIN,ST,"SAN FRANCISCO",CA,94109-0000,,,"CHANGE OF OCCUPANCY FROM A3 TO E.  NEW RESTROM  NO EXTERIOR CHANGES. NO STRUCTURAL WORK. NEW FIRE ALARM SYSTEM UNDER SEPARATE PERMIT. MEP UNDER SEPARATE PERMIT. ** MAHER: N/A **",
#201605197883,3,2016/05/19,2016/11/10,ISSUED,9,2018/11/10,250000,475000,APARTMENTS,4,APARTMENTS,4,2,,4,4,3,,17,157,22,1606,,JONES,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(ALL UNITS) ADD 1 BATHROOM TO (E) 4 UNITS & REMODEL KITCHENS & BATHROOMS. ADD NEW STAIRS TO BASEMENT AREA & NEW STORAGE ROOMS WITH UTILITY ROOM. ** MAHER: N/A **",
#201605197883,3,2016/05/19,2016/11/10,ISSUED,9,2018/11/10,250000,475000,APARTMENTS,4,APARTMENTS,4,2,,4,4,3,,17,157,22,1608,,JONES,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(ALL UNITS) ADD 1 BATHROOM TO (E) 4 UNITS & REMODEL KITCHENS & BATHROOMS. ADD NEW STAIRS TO BASEMENT AREA & NEW STORAGE ROOMS WITH UTILITY ROOM. ** MAHER: N/A **",
#201605197883,3,2016/05/19,2016/11/10,ISSUED,9,2018/11/10,250000,475000,APARTMENTS,4,APARTMENTS,4,2,,4,4,3,,17,157,22,1610,,JONES,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(ALL UNITS) ADD 1 BATHROOM TO (E) 4 UNITS & REMODEL KITCHENS & BATHROOMS. ADD NEW STAIRS TO BASEMENT AREA & NEW STORAGE ROOMS WITH UTILITY ROOM. ** MAHER: N/A **",
#201605197883,3,2016/05/19,2016/11/10,ISSUED,9,2018/11/10,250000,475000,APARTMENTS,4,APARTMENTS,4,2,,4,4,3,,17,157,22,1612,,JONES,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(ALL UNITS) ADD 1 BATHROOM TO (E) 4 UNITS & REMODEL KITCHENS & BATHROOMS. ADD NEW STAIRS TO BASEMENT AREA & NEW STORAGE ROOMS WITH UTILITY ROOM. ** MAHER: N/A **",
#201605258298,3,2016/05/25,2016/11/23,ISSUED,9,2017/05/23,17000,20000,"FOOD/BEVERAGE HNDLNG",,"FOOD/BEVERAGE HNDLNG",,2,,1,1,1,,6,3643,13,3338,,24TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INSTALLATION OF 2 COUNTERS  PREP SINK & FLOOR SINK. CHANGE THE (E) WINDOW T TO AN ACCORDION WINDOW. SIZE FOR SIZE. NO STRUCTURAL CHANGES.",
#201605268485,8,2016/05/26,2016/11/09,ISSUED,9,2017/11/09,197000,197000,"RETAIL SALES",0,"FOOD/BEVERAGE HNDLNG",0,2,,2,2,2,,44,237,13,222,,BATTERY,ST,,,GREG,ALSTERLIND,4159860316,"ALSTERLIND CONSTRUCTION INC.",1945,"FRANCISCO BLVD. EAST STE 42",,"SAN RAFAEL",CA,94901-0000,,,"CHANGE OF USE M TO B FOR LIMITED RESTAURANT USE. INTERIOR TENANT IMPROVEMENT; PLUMBING  ELECTRICAL  MECH  LIGHTING  FINISHES  FOOD SERVICE EQUIPMENT.",
#201605278564,3,2016/05/27,2016/11/30,ISSUED,9,2017/11/30,30000,30000,APARTMENTS,10,APARTMENTS,10,2,,3,3,3,,9,3516,18,1582,,FOLSOM,ST,,,"DOUGLAS GOWER",,4156417979,"MESA CONSTRUCTION",797,22ND,ST,"SAN FRANCISCO",CA,94107,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B. FEMA P-807. ** MAHER: N/A **",
#201605278569,3,2016/05/27,2016/11/30,ISSUED,9,2017/03/31,1150,1150,APARTMENTS,10,APARTMENTS,10,2,,3,3,3,,9,3516,18,1582,,FOLSOM,ST,,,"DOUGLAS GOWER",,4156417979,"MESA CONSTRUCTION",797,22ND,ST,"SAN FRANCISCO",CA,94107,,,"INSTALL ISA SIGN AT ENTRY DOOR  SIGNS AT RESTROOMS. ADJUST DOORS TO 5 LBS OPENING FORCE. RELOCATE 4 RESTROOM ACCESSORIES FOR COMPLIANCE. ** MAHER: N/A **",
#201605278583,6,2016/05/27,2016/11/02,ISSUED,9,2017/11/02,100000,100000,"AUTO REPAIRS",0,,,2,,1,,1,,3,836,7,55,,OAK,ST,,,"JOSEPH PATRICK CASSIDY",,6507378700,"GRANITE EXCAVATION & DEMOLITION INC",160,"S. LINDEN AVE.  STE 100",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,"TO DEMOLISH 1 STORY AUTO DETAILING BUILDING. ** MAHER: DISTURBANCE OF AT LEAST 50 CU.YD. OF SOIL; ROUTE TO DPH **",
#201605278586,6,2016/05/27,2016/11/02,ISSUED,9,2017/11/02,60000,60000,"WORKSHOP COMMERCIAL",0,,,2,,1,,1,,3,836,7,1554,,MARKET,ST,,,"JOSEPH PATRICK CASSIDY",,6507378700,"GRANITE EXCAVATION & DEMOLITION INC",160,"S. LINDEN AVE.  STE 100",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,"TO DEMOLISH 1 STORY ART GALLERY BUILDING. ",
#201605278586,6,2016/05/27,2016/11/02,ISSUED,9,2017/11/02,60000,60000,"WORKSHOP COMMERCIAL",0,,,2,,1,,1,,3,836,7,1564,,MARKET,ST,,,"JOSEPH PATRICK CASSIDY",,6507378700,"GRANITE EXCAVATION & DEMOLITION INC",160,"S. LINDEN AVE.  STE 100",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,"TO DEMOLISH 1 STORY ART GALLERY BUILDING. ",
#201605278587,6,2016/05/27,2016/11/02,ISSUED,9,2017/11/02,100000,100000,OFFICE,0,,,2,,3,,3,,3,836,6,1546,,MARKET,ST,,,"JOSEPH PATRICK CASSIDY",,6507378700,"GRANITE EXCAVATION & DEMOLITION INC",160,"S. LINDEN AVE.  STE 100",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,"TO DEMOLISH 1 STORY RETAIL (LIQUOR) & OFFICE SPACE BUILDING. ** MAHER: DISTURBANCE OF AT LEAST 50 CU.YD. OF SOIL; ROUTE TO DPH **",
#201605278587,6,2016/05/27,2016/11/02,ISSUED,9,2017/11/02,100000,100000,OFFICE,0,,,2,,3,,3,,3,836,6,1550,,MARKET,ST,,,"JOSEPH PATRICK CASSIDY",,6507378700,"GRANITE EXCAVATION & DEMOLITION INC",160,"S. LINDEN AVE.  STE 100",ST,"SO. SAN FRANCISCO",CA,94080-0000,,,"TO DEMOLISH 1 STORY RETAIL (LIQUOR) & OFFICE SPACE BUILDING. ** MAHER: DISTURBANCE OF AT LEAST 50 CU.YD. OF SOIL; ROUTE TO DPH **",
#201605278637,8,2016/05/27,2016/11/22,ISSUED,9,2017/11/22,68000,129000,APARTMENTS,13,APARTMENTS,13,2,,4,4,3,,11,497,009B,1457,,CHESTNUT,ST,0,,DANIEL,WONG,4158063163,"SINCERE CONSTRUCTION COMPANY INC",,"P.O. BOX 298",,BRISBANE,CA,94005-0000,,,"SOFT STORY RETROFIT TO COMPLY WITH SFBC 34B MANDATORY SEISMIC RETROFIT IEBC A4",
#201606018846,6,2016/06/01,2016/11/09,ISSUED,9,2017/11/09,90000,90000,MANUFACTURING,,,,2,,2,,1,,5,3953,2,88,,ARKANSAS,ST,,,"JAMES E.",ROBERTS,9258200600,"OBAYASHI CORP GENERAL CONTRACTORS",20," OAK",CT,DANVILLE,CA,94526,,,"DEMOLISH OF TWO STORY OF WAREHOUSE. MAHER ORDINANCE NO.155-13.",
#201606018851,6,2016/06/01,2016/11/09,ISSUED,9,2017/11/09,50000,50000,MANUFACTURING,,,,2,,2,,1,,5,3953,002A,1530,,17TH,ST,,,"JAMES E.",ROBERTS,9258200600,"OBAYASHI CORP GENERAL CONTRACTORS",20," OAK",CT,DANVILLE,CA,94526,,,"DEMOLISH OF TWO STORY OF WAREHOUSE. N/A FOR MAHER ORDINANCE NO.155-13.",
#201606018866,3,2016/06/01,2016/11/03,ISSUED,9,2017/11/03,20000,70000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,4,3123,4,229,,GENNESSEE,ST,,,KEVIN,CHANG,4153179398,"C & C GENERAL ENGINEERING INC.",833,CHADBOURNE,AV,MILLBRAE,CA,94030-0000,,,"UNIT LEGALIZATION ORDINANCE# 43-14. LEGALIZE (E) ILLEGAL UNIT ON GROUND FLOOR. ORDINANCE# 33-16 SEE DETAIL ON BACK.",
#201606028950,8,2016/06/02,2016/11/29,ISSUED,9,2017/05/29,20000,20000,APARTMENTS,12,APARTMENTS,12,2,,3,3,3,,4,1244,2,1221,,MASONIC,AV,,,MAURICE,CASEY,4155638750,"OLD SOD CONSTRUCTION INC",2655,"VAN NESS",ST,"SAN FRANCISCO",CA,94109-0000,,,"SEISMIC REPAIR TIER 4  SOFT STORY RETROFIT SFBC CH 34B  2012 IEBC APPENDIX A-4.",
#201606028998,8,2016/06/02,2016/11/07,ISSUED,9,2017/03/07,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,2684,1,1,,"OAK PARK",DR,,,"WO TANG",HUANG,4156720803,"HT CONSTRUCTION COMPANY",1488,"28TH AVENUE",,"SAN FRANCISCO",CA,94122-0000,,,"REVISION TO APP#201508214900 TO CHANGE WINDOW DESIGN.",
#201606039135,8,2016/06/03,2016/11/29,ISSUED,9,2017/11/29,25000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,5,6021,10,342,,ATHENS,ST,,,JOSEPH,METZLER,4158465355,"METZLER BROTHERS GENERAL CONTRACTORS INC",278,NOE,ST,"SAN FRANCISCO",CA,94114-0000,,,"REMODEL E KITCHEN  REMOVE PARTITION WALL BETWEEN E DINING AND BREAKFAST AT 1ST FL  REPLACE E FOOTING AND SLAB OF E STUDY ROOM AT GR FL. REPLACE LEFT SIDE WALL SOUTHWEST DUE TO DRYROT",
#201606089406,8,2016/06/08,2016/11/21,ISSUED,9,2017/11/21,50000,50000,APARTMENTS,24,APARTMENTS,24,2,,3,3,0,,4,4023,19,2711,,18TH,ST,25,,"KENNETH BELL",,6503282545,"KG BELL CONSTRUCTION INC",,"P.O. BOX 253",,"PALO ALTO",CA,94301-0000,,,"UNIT #25:  REMODEL OF EXTG BATHROOM  CLOSET  AND KITCHEN.",
#201606089410,8,2016/06/08,2016/11/01,ISSUED,9,2017/11/01,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,5,6551,23,1383,,CHURCH,ST,,,"DE GUANG",GAO,4155686682,"DE STAR CONSTRUCTION",2209,"MORAGA STREET",,"SAN FRANCISCO",CA,94122-0000,,,"BATHROOM REMODELS ON 2ND AND 3RD FLOOR. N/A FOR MAHER.",
#201606089410,8,2016/06/08,2016/11/01,ISSUED,9,2017/11/01,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,5,6551,23,1385,,CHURCH,ST,,,"DE GUANG",GAO,4155686682,"DE STAR CONSTRUCTION",2209,"MORAGA STREET",,"SAN FRANCISCO",CA,94122-0000,,,"BATHROOM REMODELS ON 2ND AND 3RD FLOOR. N/A FOR MAHER.",
#201606099580,8,2016/06/09,2016/11/15,ISSUED,9,2017/05/15,8000,25000,APARTMENTS,3,APARTMENTS,3,2,,3,3,2,,16,1259,16,89,,ALPINE,TR,,,PATRICK,DRAKE,6504382448,"DRAKE CONSTRUCTION",306,LANSDALE,AV,MILLBRAE,CA,94030-0000,,,"REVISION TO PA#2015-0807-3661  SCOPE OF WORK INCLUDES REPLACEMENT OF WINDOWS AT REAR  BAY AND SIDE OF BLDG ON 2/F  3/F.  Removal of wing walls adjacent to rear windows. Reconfiguration of kitchens at 2nd and 3rd floors.",
#201606099586,3,2016/06/09,2016/11/14,ISSUED,9,2017/03/14,1,1,OFFICE,,OFFICE,,2,,7,8,7,,15,738,19,939,,ELLIS,ST,,,DAVID,PLANT,4152850500,"PLANT CONSTRUCTION CO",300,NEWHALL,ST,"SAN FRANCISCO",CA,94124,,,"ADMINISTRATIVE PERMIT TO CORRECT OFFICIAL STORY-COUNT FROM 7 TO 8. PREVIOUS PARKING STORIES WERE LABELED BASEMENT. NO CONSTRUCTION.N/A FOR MAHER.",
#201606099587,3,2016/06/09,2016/11/16,ISSUED,9,2018/11/16,64500,700000,APARTMENTS,38,APARTMENTS,38,2,,11,11,,,20,3774,1,301,,BRYANT,ST,,,"EMILE & TAGHREED",KISHEK,6508757500,"ALPHA RESTORATION & WATEPROOF",218,"LITTLEFIELD AVE.",,"SO. SAN FRANCISCO",CA,94080-0000,,,"FULL REPLACEMENT OF CEMENT PLASTER INCLUDING NEW EXTERIOR SHEATHING.WET SEAL ALL NON-FIRE RATED WINDOW SYSTEMS IN PLACE  REMOVE & REPLACE ALL FIRE RATED WINDOWS APPLY(N)TOP COAT ON DECKS.INSTALLED(N)OVERLAY ROOF SYSTEM MEMBRANE &SKYLIGHT & OTHER ROOF REPAIR.",
#201606139729,8,2016/06/13,2016/11/22,ISSUED,9,2017/03/22,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,5,2,,9,3603,7,3808,,21ST,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CHANGES PER BOA DECISION. RELOCATE DORMER  RECONFIGURE WINDOWS @ REAR ELEVATION. REF BPA201511162744",
#201606149882,3,2016/06/14,2016/11/18,ISSUED,9,2017/05/18,5554.54,5554.54,OFFICE,0,OFFICE,0,2,,6,6,,,10,3706,278,30,,03RD,ST,,,"RICHARD W.",STEVENS,4155775433,"CCI COM'L CONSTR & IMPROV**SEE 985808***",2,"HENRY ADAMS",ST,"SAN FRANCISCO",CA,94103,,,"AB-010 COMPLAIANCE FDOR EXTG COMMUNICATING OPENINGS RELATED TO  APP#201503050030(26 3RD STREET) revision to PA 201503050030 for communicating opening to 703 market",
#201606160144,3,2016/06/16,2016/11/07,ISSUED,9,2017/11/07,30000,30000,APARTMENTS,7,APARTMENTS,7,2,,4,4,3,,5,274,15,840,,TAYLOR,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"SOFT STORY RETROFIT PER SFBC CHAPTER 34B. 2012 IEBC APPENDIX A-4.",
#201606170318,8,2016/06/17,2016/11/08,ISSUED,9,2017/05/08,20000,20000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,5,1222,28,1565,,OAK,ST,0,,DANIEL,WONG,4158063163,"SINCERE CONSTRUCTION COMPANY INC",,"P.O. BOX 298",,BRISBANE,CA,94005-0000,,,"REVISION TO PA 2015-0220-8906  RELOCATE POST  REMOVE POSTS AND ADD CONCRETE FOOTING.  ADD DOOR AND WINDOWS  TO THE REAR OF THE 1ST FLOOR",
#201606200374,8,2016/06/20,2016/11/15,ISSUED,9,2017/03/15,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,1152,18,1880,,"GOLDEN GATE",AV,,,AHMAD,LARIZADEH,4157522824,"BANA CONSTRUCTION INC",71," BLAKE",ST,"SAN FRANCISCO",CA,94118,,,"RELOCATE CURB CUT. MAHER NA",
#201606210509,3,2016/06/21,2016/11/14,ISSUED,9,2017/11/14,1,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,23,5742,18,501,,CRESCENT,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APPLN #201507101232. REVISED FLOOR LAYOUT. NO CHANGE TO HEIGHT  MASS OR ELEVATIONS.NEW FLR PLANS EACH FLOOR REORGANIZING ROOMS  NO CHANGE OF USE.",
#201606230674,8,2016/06/23,2016/11/14,ISSUED,9,2017/11/14,175000,175000,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,2,,1,1,1,,43,1780,25,2050,,JUDAH,ST,,,DEREK,DAILEY,5305709755,"D B I CONTRACTING INC",2960,BANCROFT,DR,CHICO,CA,95928-0000,,,"INETERIOR RENOVATION OF (E) DENTAL OFFICE. NEW ADA COMPLIANT ACCESS RAMP ON SOUTHERN ELEVATION OF BUILDING. NEW ADA COMPLIANT BATHROOMS. DESIGN/BUILD MECHANICAL SYSTEM UNDER THIS PERMIT. REMODEL OF SOUTH ELEVATION WITH WINDOWS AND CLADDING TO MATCH EXTG.",
#201606240867,8,2016/06/24,2016/11/02,ISSUED,9,2017/11/02,80000,80000,APARTMENTS,12,APARTMENTS,12,2,,4,4,3,,14,482,19,3300,,LAGUNA,ST,,,JOSE,GONZALEZ,5109780860,"JARI CONSTRUCTION INC",3421,OHIO,AV,RICHMOND,CA,94804-0000,,,"SOFT STORY RETROFIT PER IEBC 2012 CHAPTER A4. ADD SHEAR WALLS  SIMPSON STRONG WALLS AND NEW FOUNDATION",
#201606281052,3,2016/06/28,2016/11/03,ISSUED,9,2017/05/03,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,17,6611,20,574,,VALLEY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APP#201407161402. CHANGE WINDOW AT FRONT 1ST FLOOR FROM 3 PANEL TO 5 PANEL. ENLARGE HABITABLE SPACE AT BASEMENT. AT BRIDGE AT GRADE OF REAR YARD.  (ABOVE EXCAVATED NEW PATIO). ADD LAUNDRY ROOM AT 2ND FLOOR. CHANGE WINDOW AT REAR TO CLEAR WITH 6"" DEEP BALCONY.",
#201606291213,8,2016/06/29,2016/11/03,ISSUED,9,2017/11/03,110000,162035,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,3,,17,2918,17,135,,BALCETA,AV,,,"SEAMUS G.",COLLINS,4157864909,"COLLINS CONSTRUCTION",2046,43RD,AV,"SAN FRANCISCO",CA,94116-0000,,,"FIRST FLOOR REMODEL: REMOVE & REPLACE CONCL SLAB  WOOD POSTS & BEAMS  PARTITION WALLS  PLUMBING FIXTURES  WATER HEATER & FURNACE. NEW LIGHTING  OUTLETS  BOILER & RADIANT HEAT  NEW WINDOWS  BUILD NEW SUNKEN PATIO & CONC. STEPS AT REAR YARD.",
#201606301335,8,2016/06/30,2016/11/17,ISSUED,9,2017/03/17,2500,2500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1788,16,2828,,JUDAH,ST,,,"ERIC FU KEUNG",LAU,6507739033,"I E GENERAL CONST INC",28,"S HUMBOLDT",ST,"SAN MATEO",CA,94401-0000,,,"Replace four existing street facing windows that will be aluminum-clad with wood slider windows.",
#201606301335,8,2016/06/30,2016/11/17,ISSUED,9,2017/03/17,2500,2500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1788,16,2830,,JUDAH,ST,,,"ERIC FU KEUNG",LAU,6507739033,"I E GENERAL CONST INC",28,"S HUMBOLDT",ST,"SAN MATEO",CA,94401-0000,,,"Replace four existing street facing windows that will be aluminum-clad with wood slider windows.",
#201607051599,3,2016/07/05,2016/11/29,ISSUED,9,2018/11/29,650000,1000000,"VACANT LOT",,"VACANT LOT",,2,,,,0,,4,4287,7,1101,,CONNECTICUT,ST,,,"JOHN EDWARD CAHILL JR",,4159860600,"CAHILL CONTRACTORS LLC",425,CALIFORNIA,ST,"SAN FRANCISCO",CA,94104-0000,,,"TEMPORARY EXCAVATION & SHORING & UNDERPINNING FOR A NEW AFFORDABLE HOUSING. REF PA# 2016/03/17/2392-S.",
#201607061642,3,2016/07/06,2016/11/18,ISSUED,9,2017/11/18,55000,82163,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,12,1832,11,1455,,21ST,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE EXTG STAIRS AT SIDE  PROVIDE NEW INTERIOR STAIRS  REMODEL BATHROOM ON LOWER LEVEL  NEW CLOSET  LAUNDRY AND MISC. IMPROVEMENTS.",
#201607061707,3,2016/07/06,2016/11/23,ISSUED,9,2019/05/23,1100000,1100000,OFFICE,0,OFFICE,0,2,,19,19,0,,68,3717,5,160,,SPEAR,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",731,"SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"RENOVATION OF EXTG LOBBY SPACE  REPLACEMENT OF EXTG LEVEL 1 STOREFRONT. FACADE RENOVATION 1ST AND 2ND FLOOR. ADD REAR CANOPY. N/A FOR MAHER",
#201607061707,3,2016/07/06,2016/11/23,ISSUED,9,2019/05/23,1100000,1100000,OFFICE,0,OFFICE,0,2,,19,19,19,,68,3717,10,160,,SPEAR,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",731,"SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"RENOVATION OF EXTG LOBBY SPACE  REPLACEMENT OF EXTG LEVEL 1 STOREFRONT. FACADE RENOVATION 1ST AND 2ND FLOOR. ADD REAR CANOPY. N/A FOR MAHER",
